.id,UBPRE524.diff.observed,new_data,forecast
1,0.1100000000000001,,
2,0.07000000000000006,,
3,-0.07000000000000006,,
4,0.02000000000000001,,
5,-0.06000000000000005,,
6,-0.04000000000000003,,
7,-0.09999999999999988,,
8,-0.14000000000000012,,
9,0.09000000000000008,,
10,0.15999999999999992,,
11,0.32000000000000006,,
12,-0.5800000000000001,,
13,0.17999999999999994,,
14,-0.11999999999999988,,
15,0.02000000000000001,,
16,-0.08000000000000007,,
17,0.16000000000000014,,
18,-0.17000000000000015,,
19,0,,
20,0.40000000000000013,,
21,-0.03000000000000002,,
22,-0.04000000000000003,,
23,-0.06000000000000005,,
24,-0.4099999999999999,,
25,0.19999999999999996,,
26,-0.06000000000000005,,
27,-0.1499999999999999,,
28,0.08999999999999986,,
29,0.08000000000000007,,
30,-0.07000000000000006,,
31,0.13000000000000012,,
32,0.03000000000000002,,
33,-0.02000000000000001,,
34,0.21999999999999997,,
35,-0.43999999999999995,,
36,-0.27,,
37,0.09999999999999998,,
38,0.05999999999999994,,
39,-0.13,,
40,-0.08999999999999997,,
41,0.09999999999999998,,
42,0.17000000000000004,,
43,0.18999999999999995,,
44,0.1100000000000001,,
