IDRSSD,BankName,BankType,.model,.model_spec,sigma2,log_lik,AIC,AICc,BIC,ar_roots,ma_roots
233031,REGIONS BANK (233031),LargeBank,debth5,"<LM w/ ARIMA(1,0,0)(0,1,0)[4] errors>",0.011389806409681645,33.314431864763954,-54.62886372952791,-51.91918631017307,-44.80334677116959,,
280110,KEYBANK NATIONAL ASSOCIATION (280110),LargeBank,debth1,"<LM w/ ARIMA(0,1,1) errors>",0.036517992187118695,10.823307517101853,-15.646615034203705,-15.015036086835284,-10.4336061793536,,
280110,KEYBANK NATIONAL ASSOCIATION (280110),LargeBank,debth2,"<LM w/ ARIMA(0,1,1) errors>",0.036000958311263494,11.12314744782718,-16.24629489565436,-15.614715948285937,-11.033286040804253,,
280110,KEYBANK NATIONAL ASSOCIATION (280110),LargeBank,debth3,"<LM w/ ARIMA(0,1,1) errors>",0.0365763695779248,11.329828704919024,-14.659657409838047,-13.578576328756967,-7.708978936704574,,
280110,KEYBANK NATIONAL ASSOCIATION (280110),LargeBank,debth4,"<LM w/ ARIMA(0,1,1) errors>",0.03726231919390662,11.487571171179823,-12.975142342359646,-11.30847567569298,-4.286794250942805,,
280110,KEYBANK NATIONAL ASSOCIATION (280110),LargeBank,debth5,"<LM w/ ARIMA(0,1,1) errors>",0.03712334738634635,12.133503753331183,-12.267007506662367,-9.867007506662366,-1.8409897969621554,,
413208,"HSBC BANK USA, NATIONAL ASSOCIATION (413208)",LargeBank,debth1,"<LM w/ ARIMA(0,1,1)(1,0,0)[4] errors>",0.05166564719844199,4.543783943668352,-1.0875678873367036,-0.25423455400337025,6.793599766871784,,
413208,"HSBC BANK USA, NATIONAL ASSOCIATION (413208)",LargeBank,debth2,"<LM w/ ARIMA(0,1,1)(1,0,0)[4] errors>",0.049930980254546904,5.483264084715664,-2.966528169431328,-2.1331948360979944,4.91463948477716,,
413208,"HSBC BANK USA, NATIONAL ASSOCIATION (413208)",LargeBank,debth3,"<LM w/ ARIMA(0,1,0)(1,0,0)[4] errors>",0.048684106838653526,6.025296782615008,-4.050593565230017,-3.217260231896683,3.830574088978471,,
413208,"HSBC BANK USA, NATIONAL ASSOCIATION (413208)",LargeBank,debth4,"<LM w/ ARIMA(0,1,1)(1,0,0)[4] errors>",0.043677323137181784,9.713415770221822,-7.426831540443644,-5.600744583921904,4.394919940869087,,
413208,"HSBC BANK USA, NATIONAL ASSOCIATION (413208)",LargeBank,debth5,"<LM w/ ARIMA(0,1,1)(1,0,0)[4] errors>",0.04450365834028967,9.758309329928544,-5.516618659857087,-3.0277297709681985,8.275424735007766,,
451965,"WELLS FARGO BANK, NATIONAL ASSOCIATION (451965)",LargeBank,debth1,"<LM w/ ARIMA(2,2,2) errors>",0.009820058821831715,47.490939360431724,-82.98187872086345,-81.11521205419679,-71.27441640937488,,
451965,"WELLS FARGO BANK, NATIONAL ASSOCIATION (451965)",LargeBank,debth2,"<LM w/ ARIMA(2,2,2)(1,0,0)[4] errors>",0.009169331935915941,49.365781786768636,-84.73156357353727,-82.18610902808273,-71.07285754346728,,
451965,"WELLS FARGO BANK, NATIONAL ASSOCIATION (451965)",LargeBank,debth3,"<LM w/ ARIMA(1,1,0)(1,0,0)[4] errors>",0.010214261320376134,46.79712758414106,-83.59425516828212,-82.31765942360127,-73.7427956005215,,
451965,"WELLS FARGO BANK, NATIONAL ASSOCIATION (451965)",LargeBank,debth4,"<LM w/ ARIMA(1,1,0)(1,0,0)[4] errors>",0.010310390441062267,47.14884154649513,-82.29768309299025,-80.47159613646852,-70.47593161167752,,
451965,"WELLS FARGO BANK, NATIONAL ASSOCIATION (451965)",LargeBank,debth5,"<LM w/ ARIMA(1,1,0)(1,0,0)[4] errors>",0.010527515210928108,47.153950621017565,-80.30790124203513,-77.81901235314623,-66.51585784717028,,
476810,"CITIBANK, N.A. (476810)",LargeBank,debth1,"<LM w/ ARIMA(0,1,0) errors>",0.032517887229512855,7.809354398773888,-9.618708797547775,-8.355550902810933,-6.212226149760326,,
476810,"CITIBANK, N.A. (476810)",LargeBank,debth2,"<LM w/ ARIMA(0,1,0) errors>",0.030550086074364432,8.527220473688633,-11.054440947377266,-9.791283052640424,-7.647958299589817,,
476810,"CITIBANK, N.A. (476810)",LargeBank,debth3,"<LM w/ ARIMA(1,0,0) errors>",0.03796075157642406,5.924865659767963,-1.8497313195359268,1.4836020137974066,4.0405378322038015,,
476810,"CITIBANK, N.A. (476810)",LargeBank,debth4,"<LM w/ ARIMA(1,0,0) errors>",0.0392912802002954,6.212662950634279,-0.4253259012685575,4.515850569319678,6.642997080819117,,
476810,"CITIBANK, N.A. (476810)",LargeBank,debth5,"<LM w/ ARIMA(1,0,0) errors>",0.04107503972748015,6.416827035554004,1.1663459288919924,8.166345928891992,9.412722741327613,,
480228,"BANK OF AMERICA, NATIONAL ASSOCIATION (480228)",LargeBank,debth1,"<LM w/ ARIMA(1,0,1)(1,0,0)[4] errors>",0.005829556737901972,33.60217888462231,-55.20435776924462,-51.20435776924462,-47.2111307081934,,
480228,"BANK OF AMERICA, NATIONAL ASSOCIATION (480228)",LargeBank,debth2,"<LM w/ ARIMA(1,0,0)(0,1,0)[4] errors>",0.010383027572437864,21.20300105993846,-36.40600211987692,-35.20600211987692,-32.871840628833084,,
480228,"BANK OF AMERICA, NATIONAL ASSOCIATION (480228)",LargeBank,debth3,"<LM w/ ARIMA(2,0,0)(1,0,0)[4] errors>",0.004204364600033327,38.094476761687666,-62.18895352337533,-56.58895352337533,-52.86352195214891,,
480228,"BANK OF AMERICA, NATIONAL ASSOCIATION (480228)",LargeBank,debth4,"<LM w/ ARIMA(2,0,0)(0,1,0)[4] errors>",0.004461472348109005,31.926152939452738,-51.852305878905476,-46.91112940831724,-44.783982896817804,,
480228,"BANK OF AMERICA, NATIONAL ASSOCIATION (480228)",LargeBank,debth5,"<LM w/ ARIMA(2,0,0)(0,1,0)[4] errors>",0.004692384728678049,32.10270885743047,-50.20541771486094,-43.20541771486094,-41.95904090242532,,
491224,FIRST-CITIZENS BANK & TRUST COMPANY (491224),LargeBank,debth1,"<LM w/ ARIMA(0,0,3)(1,0,0)[4] errors>",0.024309175094352528,25.952758650231573,-37.905517300463146,-35.47073469176749,-23.982628974513226,,
491224,FIRST-CITIZENS BANK & TRUST COMPANY (491224),LargeBank,debth2,"<LM w/ ARIMA(0,0,3)(1,0,0)[4] errors>",0.024339689278879275,25.914138774335754,-37.82827754867151,-35.39349493997585,-23.90538922272159,,
491224,FIRST-CITIZENS BANK & TRUST COMPANY (491224),LargeBank,debth3,"<LM w/ ARIMA(0,0,3)(1,0,0)[4] errors>",0.024611135399198767,26.186929502848145,-36.37385900569629,-33.173859005696286,-20.461986633182093,,
491224,FIRST-CITIZENS BANK & TRUST COMPANY (491224),LargeBank,debth4,"<LM w/ ARIMA(0,0,3)(1,0,0)[4] errors>",0.025142766870879428,26.18750267943922,-34.37500535887844,-30.28409626796935,-16.474148939799967,,
491224,FIRST-CITIZENS BANK & TRUST COMPANY (491224),LargeBank,debth5,"<LM w/ ARIMA(0,0,3)(1,0,0)[4] errors>",0.025696103237775512,26.2429593179278,-32.4859186358556,-27.369639566088154,-12.596078170212852,,
497404,"TD BANK, N.A. (497404)",LargeBank,debth1,"<LM w/ ARIMA(1,1,0) errors>",0.05814457460514701,1.1096865726838203,3.7806268546323594,4.270422772999706,9.691502595288725,,
