BankType,.model,.model_spec,sigma2,log_lik,AIC,AICc,BIC,ar_roots,ma_roots
LargeBank,arima,"<ARIMA(0,2,1)(1,0,1)[4]>",0.010561571392758616,44.545587752070816,-81.09117550414163,-80.2401116743544,-73.28620062981592,,
LargeBank,rrsfs1,"<LM w/ ARIMA(0,2,1)(1,0,1)[4] errors>",0.009525921566677203,47.732507072294354,-85.46501414458871,-84.16066631850175,-75.70879555168158,,
LargeBank,rrsfs2,"<LM w/ ARIMA(0,2,1)(1,0,0)[4] errors>",0.009713174899436594,47.03758243260698,-86.07516486521396,-85.22410103542673,-78.27018999088826,,
LargeBank,rrsfs3,"<LM w/ ARIMA(0,2,1)(1,0,0)[4] errors>",0.00967351086495301,47.660069674902516,-85.32013934980503,-84.01579152371808,-75.5639207568979,,
LargeBank,rrsfs4,"<LM w/ ARIMA(0,2,1)(1,0,0)[4] errors>",0.009420905253075438,48.77724546023818,-85.55449092047635,-83.6878242538097,-73.84702860898778,,
LargeBank,rrsfs5,"<LM w/ ARIMA(0,2,1)(1,0,0)[4] errors>",0.009600861952565553,48.844235661261365,-83.68847132252273,-81.14301677706818,-70.02976529245274,,
