BankType,.model,.model_spec,sigma2,log_lik,AIC,AICc,BIC,ar_roots,ma_roots
LargeBank,comb1,"<LM w/ ARIMA(0,2,1)(1,0,0)[4] errors>",0.010078806826592387,47.39068532890553,-82.78137065781107,-80.9147039911444,-71.0739083463225,,
LargeBank,comb2,"<LM w/ ARIMA(0,2,1)(1,0,0)[4] errors>",0.010294603258985017,47.410064622156185,-80.82012924431237,-78.27467469885782,-67.16142321424238,,
LargeBank,comb3,"<LM w/ ARIMA(0,2,2)(0,0,1)[4] errors>",0.00931154546918152,50.331591762036894,-82.66318352407379,-78.3774692383595,-65.10199005684095,,
LargeBank,comb4,"<LM w/ ARIMA(0,2,1)(1,0,0)[4] errors>",0.010297009873313265,47.391675421151206,-80.78335084230241,-78.23789629684786,-67.12464481223242,,
LargeBank,comb5,"<LM w/ ARIMA(0,1,0)(1,0,0)[4] errors>",0.011118368242552839,45.42107643478459,-80.84215286956918,-79.56555712488833,-70.99069330180856,,
