eta,max_depth,gamma,colsample_bytree,min_child_weight,subsample,nrounds,RMSE,Rsquared,MAE,RMSESD,RsquaredSD,MAESD
0.01,6,0.1,0.8,1,0.75,100,0.2836105172723539,0.2518862125053888,0.224100076671588,0.029988106183292285,0.07360938581145836,0.012666825477077228
0.01,6,0.1,0.8,5,0.5,100,0.28406236798668094,0.26755702200019155,0.22477064563818094,0.03017288231887838,0.07462142234629543,0.013054538937214784
0.01,6,0.1,0.8,5,0.75,100,0.28265080261225245,0.2646309772533306,0.22413485539024744,0.029727332239406646,0.06794296201330725,0.012948673565498232
0.1,6,0,0.5,1,0.5,100,0.20438406892784902,0.25355357818327867,0.12931666167377762,0.03337142041932914,0.07426754679351007,0.01576489363294352
0.1,6,0,0.5,1,0.75,100,0.19843627996529406,0.27878858732820855,0.12515577410277176,0.029897396576479437,0.06066978613913185,0.015691354069225887
0.1,6,0,0.5,5,0.5,100,0.20330662052596943,0.25226641473024985,0.1310923715157828,0.03048449569099006,0.06499046836293892,0.014795450920295192
0.1,6,0,0.5,5,0.75,100,0.201817150214764,0.2599366470516658,0.12831930756065046,0.029792426634412367,0.0624952786923761,0.013432804252611997
0.1,6,0,0.8,1,0.5,100,0.20344254720296437,0.2628267000118155,0.12876417148503785,0.034093869251850664,0.0826504677313716,0.01702559357257503
0.1,6,0,0.8,1,0.75,100,0.2015645154238144,0.26194139953376794,0.1263953389568528,0.030773102788230183,0.06478559712093254,0.015127153513323279
0.1,6,0,0.8,5,0.5,100,0.20390234785795674,0.24866887855388273,0.13028073775219448,0.029682080614689497,0.05678209095024643,0.014791708481127121
0.1,6,0,0.8,5,0.75,100,0.20191814062467683,0.257942147927001,0.1276436683590484,0.0301616863056644,0.06108555367232087,0.014772655017825006
0.1,6,0.1,0.5,1,0.5,100,0.1998136131309147,0.27149538624183484,0.12737174965837933,0.030847254399667776,0.0708345796222549,0.014963290666548806
0.1,6,0.1,0.5,1,0.75,100,0.19967948737639712,0.2692881431936451,0.12499133302825328,0.031904678228230905,0.07013526490171651,0.01586743883125993
0.1,6,0.1,0.5,5,0.5,100,0.20296216583997348,0.2504369183688451,0.13027160239894794,0.03403839348515999,0.07758552004267721,0.018236377681358003
0.1,6,0.1,0.5,5,0.75,100,0.1979069866235048,0.282374545714938,0.12534362178720604,0.03267174354856266,0.07564785133882043,0.015245848431522767
0.1,6,0.1,0.8,1,0.5,100,0.2051497426768469,0.24585434757906247,0.12828307156719973,0.03267930995470534,0.07146252044782987,0.015156696019545012
0.1,6,0.1,0.8,1,0.75,100,0.20099896858597877,0.2656745712164485,0.12558125488739902,0.03306789948501786,0.0778400465184405,0.017089378155743667
0.1,6,0.1,0.8,5,0.5,100,0.2036766264256444,0.24821600364220464,0.12887660413568966,0.032139770465584076,0.07582689506945443,0.01582468931261268
0.1,6,0.1,0.8,5,0.75,100,0.19884448171498809,0.2744864033132053,0.12506412994433352,0.03220207015739237,0.07261802645774862,0.015661361487925896
0.3,6,0,0.5,1,0.5,100,0.21821310884141762,0.20840175648949946,0.14613714403483763,0.026800426907645107,0.0494232262552934,0.014756380071286384
0.3,6,0,0.5,1,0.75,100,0.21416515500985764,0.21745444894853458,0.13753276333330244,0.0364483978653136,0.0980816002455574,0.015931645127367142
0.3,6,0,0.5,5,0.5,100,0.22389167118848205,0.19115388580029535,0.15075887047320696,0.026143525258923505,0.06682420377867918,0.013798123365659122
0.3,6,0,0.5,5,0.75,100,0.21130866503063478,0.22060731388108354,0.13668335019321629,0.026952342665996488,0.04508064943595848,0.013223738702028047
0.3,6,0,0.8,1,0.5,100,0.2199864844792368,0.20088208837460905,0.14574253772852325,0.03575857132721594,0.0930692117073939,0.01771903045014934
0.3,6,0,0.8,1,0.75,100,0.207395040881871,0.24369003724353838,0.133791848242428,0.03279836478412425,0.07996517686683577,0.017991925950850415
0.3,6,0,0.8,5,0.5,100,0.22267629639822345,0.1881731218972952,0.14931963543786547,0.026498298028464956,0.05378237630057461,0.014889711011985048
0.3,6,0,0.8,5,0.75,100,0.21252356586816545,0.21574791800083024,0.13802678999877274,0.03217179741391874,0.07024647079375045,0.016563922767358283
0.3,6,0.1,0.5,1,0.5,100,0.2182819212963154,0.19375944149863472,0.1436763442111643,0.03249895556327948,0.06908747601296412,0.015397995283485993
0.3,6,0.1,0.5,1,0.75,100,0.20664938834791177,0.24037233672844083,0.13255497692047205,0.030517059564398208,0.07818298658493374,0.016180632050185825
0.3,6,0.1,0.5,5,0.5,100,0.22021463148705578,0.19009034902290445,0.1445597912318009,0.028130984909779628,0.06811275040979484,0.013698739328659799
0.3,6,0.1,0.5,5,0.75,100,0.20959753358751193,0.22359681437729134,0.13466457281641578,0.028281553654584183,0.05845091398615116,0.013624279057295042
0.3,6,0.1,0.8,1,0.5,100,0.21521268125234327,0.2120781329687632,0.13844276471715905,0.031025297737792036,0.07334789197675598,0.014604358281395386
0.3,6,0.1,0.8,1,0.75,100,0.2086308877179358,0.22403604437357666,0.13354281827754827,0.031816679179819125,0.08075611242284096,0.01597165977438897
0.3,6,0.1,0.8,5,0.5,100,0.2212138117267781,0.18444647423666596,0.14630785388765274,0.032873791427936554,0.06914083545949619,0.01788549172626289
0.3,6,0.1,0.8,5,0.75,100,0.20729895430862286,0.23806389991470095,0.13434740241426193,0.033651659465789095,0.07805993148262608,0.017760959756065564
0.01,9,0,0.5,1,0.5,100,0.2888285418312565,0.25002354433373364,0.22838221264083325,0.03076461876382718,0.07774923004315851,0.01320422969678812
0.01,9,0,0.5,1,0.75,100,0.28699018152395844,0.2553573860693461,0.22721857781606522,0.030017279043546643,0.0715772989702497,0.012391726772484781
0.01,9,0,0.5,5,0.5,100,0.28672679774415505,0.26829543802764844,0.22844404088032413,0.03000210783165955,0.0775018796014364,0.012897227535421708
0.01,9,0,0.5,5,0.75,100,0.2847714222451208,0.2730046736424174,0.22705606679771292,0.03009887173880141,0.07675989666924067,0.012893038832057158
0.01,9,0,0.8,1,0.5,100,0.28915873579954615,0.2503305770225483,0.2284309100166734,0.030959158325773777,0.07488361913477008,0.013102710095908554
0.01,9,0,0.8,1,0.75,100,0.2876939492494837,0.24041192908863063,0.22727859668258005,0.030143854074500025,0.07027497661296736,0.012469844449991923
0.01,9,0,0.8,5,0.5,100,0.286454468341396,0.2686404440267838,0.2278788313417265,0.03097888941353953,0.07950952304411767,0.013563014628313292
0.01,9,0,0.8,5,0.75,100,0.2844843879521573,0.27241805654046886,0.22645333031240272,0.029943451676673883,0.07029688428374023,0.012752696089386612
0.01,9,0.1,0.5,1,0.5,100,0.2853991132390912,0.25867110941149585,0.2254610754903379,0.030941823591805195,0.07178353627590817,0.013201520926009213
0.01,9,0.1,0.5,1,0.75,100,0.2835800115129587,0.2676576086402198,0.22488869936975608,0.029869396978153023,0.07073043097063268,0.012454244917257423
0.01,9,0.1,0.5,5,0.5,100,0.2840824887326619,0.27008434889478783,0.22533314455037734,0.02997707194284172,0.07333783236466616,0.01288711832189724
0.01,9,0.1,0.5,5,0.75,100,0.2828388439402868,0.27336227310411393,0.22453593235423433,0.030067841438039342,0.07304584843712818,0.013010591750126446
0.01,9,0.1,0.8,1,0.5,100,0.28479696464586807,0.2600403274063128,0.22468380254864173,0.030954917882275338,0.08023900898573864,0.013039030568822088
0.01,9,0.1,0.8,1,0.75,100,0.2844087031616549,0.2480775305452115,0.22452051611104237,0.029623221440870245,0.0633774332414743,0.012220399057487941
0.01,9,0.1,0.8,5,0.5,100,0.2845630057611764,0.2625427179846195,0.2252678444282522,0.0303398752298225,0.07479693714180918,0.013183105489628567
0.01,9,0.1,0.8,5,0.75,100,0.28290216000189616,0.26430049187659227,0.22418659793495682,0.02951963779655714,0.06878515971991754,0.012588203454414465
0.1,9,0,0.5,1,0.5,100,0.20281079362561832,0.2564011969773999,0.13023226381464142,0.031509320324074976,0.06867317861966092,0.01577077613428722
0.1,9,0,0.5,1,0.75,100,0.20034782096154452,0.2721066828322434,0.12525942389085276,0.032657061610965904,0.07686216130006933,0.015930242770953465
0.1,9,0,0.5,5,0.5,100,0.2033251245479106,0.25332599638211256,0.13053853438426472,0.03318513334741546,0.07272379377460472,0.017265967223261236
0.1,9,0,0.5,5,0.75,100,0.20199341201641513,0.2578807239818348,0.12874925279703453,0.031832670036968484,0.073236069066398915,0.015744803033300937
0.1,9,0,0.8,1,0.5,100,0.2068806309512008,0.2463226628090157,0.13025160928146304,0.03293899739643382,0.0799642131828778,0.015630829114086284
0.1,9,0,0.8,1,0.75,100,0.20631405194040364,0.24706959092928668,0.12806135570990504,0.034989353492536186,0.08057319659400887,0.016490730114228493
0.1,9,0,0.8,5,0.5,100,0.20229303319561412,0.2607442534991317,0.13015910763201935,0.03409864875199449,0.08023160887306609,0.018144379329312454
0.1,9,0,0.8,5,0.75,100,0.20110918258791557,0.2681683166010493,0.12682573905533898,0.03243853496284163,0.07903866811869388,0.015252158563927622
0.1,9,0.1,0.5,1,0.5,100,0.20324737732285567,0.25541533729464083,0.12750578213849337,0.034410951292386506,0.08485913460201862,0.017215224825691187
0.1,9,0.1,0.5,1,0.75,100,0.19938977148101256,0.2683892199390458,0.12447322795968607,0.03216345888036782,0.06630505567236329,0.01723482547299557
0.1,9,0.1,0.5,5,0.5,100,0.2018489203111422,0.2602359006464103,0.1293149936850559,0.03267590258601034,0.07219439719482257,0.01636901432621032
0.1,9,0.1,0.5,5,0.75,100,0.20009888898543143,0.2672771582247842,0.126850889968328,0.032050887275964474,0.07189455432776704,0.01514133973496611
0.1,9,0.1,0.8,1,0.5,100,0.2026623498520351,0.25419383379499205,0.12730453341269454,0.03369864117009566,0.08311988376009742,0.016035843615728674
0.1,9,0.1,0.8,1,0.75,100,0.19959895181978915,0.26947468599814745,0.12544510663913624,0.03357918297736378,0.07644201011775695,0.016191750802673596
0.1,9,0.1,0.8,5,0.5,100,0.2036427619989144,0.2516450646981835,0.12969421125860234,0.03482975232090965,0.08087242859568916,0.018040637005175032
0.1,9,0.1,0.8,5,0.75,100,0.19997438546960433,0.26736068816670433,0.12613178019963986,0.030828783030197815,0.06012541984058273,0.015188949596475815
0.3,9,0,0.5,1,0.5,100,0.22797650972754746,0.1616112739805902,0.14970514635751828,0.023525587153883996,0.04078362039052148,0.012560626487985563
0.3,9,0,0.5,1,0.75,100,0.21187969881183547,0.21520155919931758,0.13519659511055807,0.029129648433270375,0.06489187877230773,0.014400326725445969
0.3,9,0,0.5,5,0.5,100,0.22640575967457827,0.16953457914321374,0.1539044212338561,0.028101334349532745,0.05346288548092299,0.015379156028189647
0.3,9,0,0.5,5,0.75,100,0.21020854088846896,0.23373105980125813,0.13752310383619254,0.03132328219701519,0.08522589082634668,0.014658010420514076
0.3,9,0,0.8,1,0.5,100,0.21787970593350364,0.2091428155485609,0.14386994608661308,0.02799978572749545,0.05330307941103095,0.011825724428785975
0.3,9,0,0.8,1,0.75,100,0.2126437258481338,0.22488406780830328,0.135852007706197,0.034786659090927756,0.07815566449084034,0.016399823465040635
0.3,9,0,0.8,5,0.5,100,0.22526570941986931,0.17515453845731627,0.15063114740986638,0.031051839201583938,0.07826738718751534,0.013635252671389738
0.3,9,0,0.8,5,0.75,100,0.21363189053257575,0.2166966023851248,0.13871967384607187,0.031796444323654506,0.06525463732994732,0.015660384273705346
0.3,9,0.1,0.5,1,0.5,100,0.21493767329518498,0.20354369523775712,0.1404310724029447,0.02544944697200082,0.04100915116382288,0.013328887863920733
0.3,9,0.1,0.5,1,0.75,100,0.21050181041991453,0.21044506402099386,0.13361402844193937,0.029449229229987085,0.07700292770863426,0.015227382843444786
0.3,9,0.1,0.5,5,0.5,100,0.21673422382052443,0.20050821293074236,0.1441831482090591,0.026292857114550462,0.0492726335883504,0.01282685045619896
0.3,9,0.1,0.5,5,0.75,100,0.20693980336483916,0.23813513364996616,0.13451894679985868,0.034809187746982925,0.08386122973187016,0.016628761657420218
0.3,9,0.1,0.8,1,0.5,100,0.21879238022085232,0.2026738943928799,0.1399764445239319,0.03442598738180493,0.07523330522171963,0.016020821876965477
0.3,9,0.1,0.8,1,0.75,100,0.21007692693787586,0.22819519686965542,0.13414735815771087,0.03198074995105647,0.07866211124312854,0.01514495999275802
0.3,9,0.1,0.8,5,0.5,100,0.21757912314977124,0.19715973061903563,0.14491247506347404,0.02830757840973662,0.05879000041531024,0.015030434697552721
0.3,9,0.1,0.8,5,0.75,100,0.2104896102405898,0.21613296539592938,0.1359272171888542,0.031585925610326755,0.07495599968040932,0.016687879361902185
0.01,3,0,0.5,1,0.5,150,0.23686998657434588,0.26018938500775635,0.1687594884292827,0.032799173964905226,0.07231944711491815,0.015169590961898466
0.01,3,0,0.5,1,0.75,150,0.2360621273478013,0.2559553499214237,0.16882222602060887,0.03197278494201871,0.06261351526190412,0.014563573000172546
0.01,3,0,0.5,5,0.5,150,0.23657549374552544,0.2611944024447795,0.16857998109578107,0.03247000202576737,0.07169226375811215,0.015031490165621634
0.01,3,0,0.5,5,0.75,150,0.2358005537719711,0.25659316498951096,0.16817283640077071,0.03238155211639873,0.06953052448848447,0.014760117143015037
0.01,3,0,0.8,1,0.5,150,0.23672470707351048,0.25503274087027217,0.16868309929824643,0.03257541675149504,0.07213855717731947,0.014780147042109542
0.01,3,0,0.8,1,0.75,150,0.2360201649890888,0.24960804539596296,0.16857214044058727,0.032295786128220295,0.06889414425149386,0.014704212328876849
0.01,3,0,0.8,5,0.5,150,0.23646134426792756,0.2586405232224639,0.16828802367084483,0.0325651580257455,0.07660757836302698,0.015049899856781688
0.01,3,0,0.8,5,0.75,150,0.23590200141848205,0.2495674339219408,0.16801085209360853,0.03245760245954734,0.06889842920608494,0.014741709784819947
0.01,3,0.1,0.5,1,0.5,150,0.2374660774642637,0.25596738283819503,0.16928562644896608,0.03317755700274102,0.07652212765503329,0.015074030990630028
0.01,3,0.1,0.5,1,0.75,150,0.2357811491366285,0.25682281730449213,0.16833191517373364,0.03235685303825377,0.0680585847640956,0.014727071956769488
0.01,3,0.1,0.5,5,0.5,150,0.2368167057696881,0.25550408501025057,0.1686880588507546,0.03277529101251034,0.07353465775242644,0.015241670030321503
0.01,3,0.1,0.5,5,0.75,150,0.23597639380272353,0.254161750021624,0.16838402276413475,0.03212448729254958,0.06577702564994016,0.014817094675164514
0.01,3,0.1,0.8,1,0.5,150,0.23663572871364946,0.2583197788207235,0.168637071998537,0.03291396290809757,0.07592101248898941,0.014710191055186604
0.01,3,0.1,0.8,1,0.75,150,0.2361106387720602,0.24823563249023556,0.1685497483730896,0.03211097713280046,0.06582007097791236,0.014493941894503884
0.01,3,0.1,0.8,5,0.5,150,0.23642448396477536,0.2611746563790325,0.16832490003525774,0.03279772362175057,0.07854029261300594,0.014916257068003364
0.01,3,0.1,0.8,5,0.75,150,0.2358330446649348,0.2497361181510589,0.16822269573282694,0.03201330774763673,0.06541054138842703,0.014486430167742073
0.1,3,0,0.5,1,0.5,150,0.2053420490474504,0.24516260129883422,0.13045245005698639,0.03256551593224713,0.07251633197491089,0.016268217845993218
0.1,3,0,0.5,1,0.75,150,0.20031263265184907,0.2690686790903356,0.12668829552766783,0.03028490922515495,0.06554574633263006,0.014660957310087673
0.1,3,0,0.5,5,0.5,150,0.2047274987460333,0.24630397225665593,0.13068264226431361,0.03164452532971347,0.06513178933676879,0.01659259072813443
0.1,3,0,0.5,5,0.75,150,0.20168286856722534,0.26115086411103505,0.12786495029070105,0.03162608840504461,0.06727601713241654,0.015131505056410425
0.1,3,0,0.8,1,0.5,150,0.2042660145730328,0.2562946678066725,0.12953180595160874,0.0341789350071718,0.0762186036957147,0.01552610931062402
0.1,3,0,0.8,1,0.75,150,0.19954921867577424,0.2746117224034334,0.12542611838422418,0.03302411380788135,0.07337408351916666,0.015971763632039115
0.1,3,0,0.8,5,0.5,150,0.20349843541458662,0.25322132540786,0.13018996542558078,0.030897884089052318,0.06767095948113341,0.01590699862194689
0.1,3,0,0.8,5,0.75,150,0.20378285336865654,0.24863529857921213,0.128325728207315,0.03253079630083473,0.07436460259195231,0.01670322194273832
0.1,3,0.1,0.5,1,0.5,150,0.20051601822951826,0.26980632631575296,0.12790491314060137,0.03300216701998209,0.0708273249974773,0.01616617162370937
0.1,3,0.1,0.5,1,0.75,150,0.20082490819991827,0.26226024193362,0.1270148975797281,0.030776465646461974,0.06741098426688102,0.015598549383910797
0.1,3,0.1,0.5,5,0.5,150,0.20121375507526443,0.2641948016362681,0.12789734284508383,0.03376755048777711,0.08129527221416141,0.017116707338318285
0.1,3,0.1,0.5,5,0.75,150,0.20084983508972137,0.26236391423761307,0.12694366790541672,0.03125409692087162,0.05879665388853404,0.015432145500259621
0.1,3,0.1,0.8,1,0.5,150,0.20209970901818988,0.26198692706819243,0.1287643280508068,0.033490397293204535,0.07561168872876912,0.016127250577476358
0.1,3,0.1,0.8,1,0.75,150,0.20186538011420474,0.2586875380539744,0.12715538229218767,0.03352188427155998,0.07474379393537327,0.017470023006150425
0.1,3,0.1,0.8,5,0.5,150,0.2032807848865686,0.2543657502383544,0.12889970800523534,0.032730053405816424,0.0758230378533253,0.016301779014367752
0.1,3,0.1,0.8,5,0.75,150,0.20052783706720673,0.2639883445146733,0.12720619521137883,0.030943577381813754,0.06440665107000083,0.015342112228347884
0.3,3,0,0.5,1,0.5,150,0.22495473690764636,0.18513521099984798,0.14881727680531748,0.027687279481192303,0.06881585415776643,0.013856625696363463
0.3,3,0,0.5,1,0.75,150,0.2149359025727625,0.20789890735472544,0.13927154899659105,0.03226811656726652,0.06597481390684284,0.015111394868425249
0.3,3,0,0.5,5,0.5,150,0.22280038229814725,0.1876395169114387,0.14791808756799654,0.027256344156640022,0.06747104397621838,0.012808934567020681
0.3,3,0,0.5,5,0.75,150,0.2149985156382651,0.20444833815622987,0.14063585887360572,0.033513080779142924,0.0759564518514299,0.015977936073210807
0.3,3,0,0.8,1,0.5,150,0.21647851821460123,0.22604724341464696,0.14319713363827205,0.031576823640713875,0.0724897559885585,0.014696704127881838
0.3,3,0,0.8,1,0.75,150,0.21089973447512517,0.2332185552224678,0.13566117559792515,0.030188844153290893,0.06438029953384515,0.015499767384442956
0.3,3,0,0.8,5,0.5,150,0.22037945057507405,0.20497763892968784,0.14836354173248936,0.02785120380992683,0.05173232291050794,0.014016767644557367
0.3,3,0,0.8,5,0.75,150,0.2124572175102079,0.22374085880481828,0.1403964342518276,0.030658572632977617,0.05537076991938716,0.014897259167567938
