BankType,.model,.model_spec,sigma2,log_lik,AIC,AICc,BIC,ar_roots,ma_roots
LargeBank,debth1,"<LM w/ ARIMA(0,1,0)(1,0,0)[4] errors>",0.011440795622060143,43.715144210818714,-81.43028842163743,-80.94049250327008,-75.51941268098106,,
LargeBank,debth2,"<LM w/ ARIMA(0,1,0)(1,0,0)[4] errors>",0.011371438503570185,43.90700820962534,-81.81401641925068,-81.32422050088333,-75.90314067859431,,
LargeBank,debth3,"<LM w/ ARIMA(0,1,0)(0,0,1)[4] errors>",0.009272754559712462,46.33150470605157,-84.66300941210314,-83.82967607876981,-76.78184175789465,,
LargeBank,debth4,"<LM w/ ARIMA(0,1,0)(1,0,0)[4] errors>",0.011099896123342131,45.5126430229702,-81.0252860459404,-79.74869030125956,-71.17382647817979,,
LargeBank,debth5,"<LM w/ ARIMA(0,1,0)(1,0,0)[4] errors>",0.011289065427392225,45.590723565742486,-79.18144713148497,-77.35536017496324,-67.35969565017224,,
