.id,UBPRE524.diff.observed,new_data,forecast
1,-0.07000000000000028,,
2,-0.73,,
3,-0.1299999999999999,,
4,-0.14000000000000012,,
5,-0.20999999999999996,,
6,-0.06000000000000005,,
7,-0.0299999999999998,,
8,-0.07000000000000006,,
9,-0.15999999999999992,,
10,0.08999999999999986,,
11,-0.06000000000000005,,
12,-0.03999999999999981,,
13,-0.06000000000000005,,
14,0,,
15,-0.07000000000000006,,
16,-0.04000000000000003,,
17,-0.06000000000000005,,
18,0.09000000000000008,,
19,-0.02000000000000001,,
