BankType,.model,.model_spec,sigma2,log_lik,AIC,AICc,BIC,ar_roots,ma_roots
LargeCreditCardBank,portfolio1,"<LM w/ ARIMA(1,0,1)(2,0,0)[4] errors>",0.05033353725990584,5.161348076849151,3.6773038463016974,6.11208645499735,17.600192172251617,,
LargeCreditCardBank,portfolio2,"<LM w/ ARIMA(1,0,1)(2,0,0)[4] errors>",0.05273672511099159,3.7580228592713354,6.483954281457329,8.918736890152982,20.40684260740725,,
LargeCreditCardBank,portfolio3,"<LM w/ ARIMA(1,0,1)(2,0,0)[4] errors>",0.05137436871807254,5.195446071325549,5.609107857348903,8.809107857348902,21.5209802298631,,
