eta,max_depth,gamma,colsample_bytree,min_child_weight,subsample,nrounds,RMSE,Rsquared,MAE,RMSESD,RsquaredSD,MAESD
0.1,9,0.1,0.8,1,0.5,100,0.19229782567185108,0.37204083817303235,0.12231636151442427,0.024716147157263283,0.06458944074131952,0.008944711118136783
0.1,9,0.1,0.8,1,0.75,100,0.18756285030980058,0.39774708588117424,0.11920515464330066,0.026025523688294395,0.05980142104824632,0.008199449354407156
0.1,9,0.1,0.8,5,0.5,100,0.19347131347826751,0.3612420477524821,0.12487268090428291,0.025375984287459154,0.06355287757440724,0.007843400360484368
0.1,9,0.1,0.8,5,0.75,100,0.18921340343208926,0.3883977587780841,0.1207766446654564,0.027746413181659064,0.06372043229620704,0.008699019978745474
0.3,9,0,0.5,1,0.5,100,0.21437303403719493,0.27568446851652506,0.14168333162260074,0.021600165223457743,0.06870770132841779,0.009417966882549518
0.3,9,0,0.5,1,0.75,100,0.20977417075185298,0.2838599798924687,0.134135653496068,0.025738675338455214,0.05322147265697956,0.007398073423202411
0.3,9,0,0.5,5,0.5,100,0.2149207498181283,0.26611839556103883,0.14590585914434984,0.02463585416008691,0.05701972893227774,0.011707440764546684
0.3,9,0,0.5,5,0.75,100,0.20668435869831814,0.2999831855724558,0.1352978181178878,0.027709733432084528,0.0733152689733682,0.011656872810317374
0.3,9,0,0.8,1,0.5,100,0.21273783434723514,0.29488737525762354,0.1418855131028735,0.01966101437980167,0.08377163291257332,0.008891798895573955
0.3,9,0,0.8,1,0.75,100,0.2009412009370898,0.3440878128210627,0.1289539719904492,0.022875162839803013,0.04531068227703005,0.009358471855577182
0.3,9,0,0.8,5,0.5,100,0.21474861130345468,0.2813833963252507,0.14509259654282342,0.021125874093522845,0.06930565601428966,0.009319360031222228
0.3,9,0,0.8,5,0.75,100,0.205115929681824,0.3136082554677971,0.1348669512457792,0.025069673772690246,0.06172957654504763,0.007871073638514052
0.3,9,0.1,0.5,1,0.5,100,0.20708265761854822,0.30169512546035276,0.13254935475175766,0.021929325169013376,0.06450274207384611,0.006582915913483281
0.3,9,0.1,0.5,1,0.75,100,0.20223038498801557,0.3218385221617199,0.12975164854615534,0.02316142984547305,0.05797408988350815,0.00758060963239589
0.3,9,0.1,0.5,5,0.5,100,0.212125355717732,0.27633351546535695,0.1401309225398274,0.025613426128309413,0.051244172937908124,0.008905998525337447
0.3,9,0.1,0.5,5,0.75,100,0.20342141515183382,0.3089725137058183,0.1318173862965762,0.023456103083767065,0.06106335765672248,0.008568692258790343
0.3,9,0.1,0.8,1,0.5,100,0.20073855698521179,0.33317465818215813,0.1324900002827372,0.024049017725724136,0.06936453470624375,0.008704957551331842
