eta,max_depth,gamma,colsample_bytree,min_child_weight,subsample,nrounds,RMSE,Rsquared,MAE,RMSESD,RsquaredSD,MAESD
0.3,6,0.1,0.5,5,0.5,100,0.2075596049919639,0.25837983021754846,0.13477057000943768,0.01855406900727865,0.0656874776952633,0.009455624163933484
0.3,6,0.1,0.5,5,0.75,100,0.1942805900920058,0.3199993645451676,0.12386847369842058,0.016584224464274294,0.07019601842449025,0.006366433103190163
0.3,6,0.1,0.8,1,0.5,100,0.20064543088461528,0.3001022553638807,0.13091935130238036,0.018093197207531986,0.06362250685070892,0.008934421602550799
0.3,6,0.1,0.8,1,0.75,100,0.19162550847595755,0.3431003133919622,0.12191085397079884,0.016753007852034565,0.06862380720014645,0.008803335468008947
0.3,6,0.1,0.8,5,0.5,100,0.2030273902095118,0.2854773214467289,0.13284049774799847,0.014754901396638907,0.06682595737795569,0.009422424865531322
0.3,6,0.1,0.8,5,0.75,100,0.1934017858940357,0.3296860235248274,0.12353291453143034,0.016531881231361338,0.055307519129324134,0.008502772073325763
0.01,9,0,0.5,1,0.5,100,0.2840259572992265,0.32979256454148104,0.22337232077159536,0.018644620886590912,0.051991864989540476,0.00789109027457069
0.01,9,0,0.5,1,0.75,100,0.28234017673872996,0.33313360089710403,0.22208784060273926,0.018768139184455,0.04943347042888486,0.007858701437254017
0.01,9,0,0.5,5,0.5,100,0.28165718834453235,0.3459432566938564,0.22228826826650558,0.01809624884070106,0.04231474002297561,0.007121876707530622
0.01,9,0,0.5,5,0.75,100,0.2793220273869804,0.3597409654459974,0.22060422131680166,0.0177422338022948,0.03834291742093363,0.007247161632411289
0.01,9,0,0.8,1,0.5,100,0.2806371378723938,0.36015396496525165,0.22118508532860953,0.01889352117303999,0.04554023639195874,0.00796106644717227
0.01,9,0,0.8,1,0.75,100,0.2794399461907086,0.35876915086447875,0.2204817098489759,0.018569647159781627,0.061043628859044595,0.007812703935371606
0.01,9,0,0.8,5,0.5,100,0.2785724779136004,0.37257118843214515,0.22038288409936313,0.01817843447295483,0.038591489784245155,0.00788613922256282
0.01,9,0,0.8,5,0.75,100,0.2769587462470488,0.3821736825422727,0.21952966003573304,0.01750202847169115,0.04243461634665778,0.007451845229056279
0.01,9,0.1,0.5,1,0.5,100,0.27939912106397585,0.3542485301398288,0.21931623010079826,0.017791636100396174,0.04721251880144847,0.007024869605898571
0.01,9,0.1,0.5,1,0.75,100,0.278595765887222,0.3476307362479818,0.21871585078822448,0.01767929640761241,0.04850596424079203,0.007056797707620609
0.01,9,0.1,0.5,5,0.5,100,0.27793940013735713,0.36289323341025226,0.21851825062020952,0.018512034807860255,0.03858993354405309,0.007170942358251498
0.01,9,0.1,0.5,5,0.75,100,0.2770625004503619,0.3656246518351671,0.21807851695510067,0.018004628008831392,0.04273471248298397,0.00718134440688198
0.01,9,0.1,0.8,1,0.5,100,0.276628387965908,0.37918082175379847,0.2176028729758224,0.01827225190892321,0.04047206250209995,0.00737638301913629
0.01,9,0.1,0.8,1,0.75,100,0.2758010210450943,0.36828852924272404,0.2171806289234311,0.017861118232228534,0.047925686043809326,0.0071845563419824406
0.01,9,0.1,0.8,5,0.5,100,0.27554255087175183,0.38316555865037366,0.21716687736328777,0.017860338422740867,0.02810465360291191,0.006846480039188872
0.01,9,0.1,0.8,5,0.75,100,0.27469753552664894,0.3892101254925501,0.2170005877649425,0.01779333588743838,0.038086366193663006,0.007051778839180521
0.1,9,0,0.5,1,0.5,100,0.19160533385785028,0.3309581153440295,0.12153922552821576,0.01126851546366685,0.06923746473070864,0.005762838181244797
0.1,9,0,0.5,1,0.75,100,0.19137663652770576,0.3318816118972695,0.11997021738479495,0.013913779362833884,0.053327274284162944,0.005660686692045277
0.1,9,0,0.5,5,0.5,100,0.19253736629781099,0.32556334115932606,0.12241742174194992,0.014243291881102063,0.05569513236785215,0.006697001396880342
0.1,9,0,0.5,5,0.75,100,0.18993673466783723,0.34061983088679704,0.11894763494508508,0.014322301187345373,0.06118553156357396,0.005749823208109719
0.1,9,0,0.8,1,0.5,100,0.18610133196557352,0.36724192166225,0.11845359980011895,0.013955059559342389,0.05619938405580568,0.006339138271264685
0.1,9,0,0.8,1,0.75,100,0.18633302841952115,0.3653396798672914,0.11698054246585028,0.01115740878333754,0.07887202782129889,0.006073619080182337
0.1,9,0,0.8,5,0.5,100,0.19213599778677912,0.33075761880470805,0.12217334890579074,0.013851492335025235,0.043602943813762035,0.006884885794930069
0.1,9,0,0.8,5,0.75,100,0.18671145289237842,0.3665906277428961,0.11859729669584061,0.013316106827489283,0.06054057165910604,0.007206914505635615
0.1,9,0.1,0.5,1,0.5,100,0.18597245982523591,0.36364321016471446,0.11706323071660801,0.013821458649446231,0.0645582850847363,0.005729721199973474
0.1,9,0.1,0.5,1,0.75,100,0.1856778688277368,0.36554481679066064,0.11622237924538421,0.014004784963740052,0.06122706209865907,0.005268069995559394
0.1,9,0.1,0.5,5,0.5,100,0.1900529615487221,0.3390161096175224,0.11925232785754442,0.014357039398342564,0.048431245124388574,0.006780925867899794
0.1,9,0.1,0.5,5,0.75,100,0.18943429849865423,0.3473505011533403,0.1178185180959037,0.014998006879460636,0.06776711317350051,0.0071024523580124396
0.1,9,0.1,0.8,1,0.5,100,0.1852018933315023,0.37190761205309947,0.11754735346762454,0.015028805478282026,0.0794803666780813,0.006721973840943646
0.1,9,0.1,0.8,1,0.75,100,0.18304228132555703,0.3849369879005781,0.1157835977804964,0.013038165561865473,0.05765232757529466,0.005655288629905538
0.1,9,0.1,0.8,5,0.5,100,0.1892700382605507,0.34714219783012434,0.1194487576333096,0.013216883492138731,0.04814209763181195,0.0051756551070853965
0.1,9,0.1,0.8,5,0.75,100,0.18366523120689585,0.38435450215783334,0.11505316920334306,0.01469211454156743,0.057585967535429584,0.0067943887217970225
0.3,9,0,0.5,1,0.5,100,0.21448971084174953,0.22424717030910846,0.13979520200613146,0.016135626495850614,0.07198747509792237,0.00823788043852251
0.3,9,0,0.5,1,0.75,100,0.20253189156590198,0.2778816019401074,0.12926829141698212,0.016232310730038634,0.05054660352449065,0.0075162173277808185
0.3,9,0,0.5,5,0.5,100,0.20842743569607877,0.2618968712740396,0.1398589312178467,0.01612530696483848,0.06528888327642798,0.007309979001379149
0.3,9,0,0.5,5,0.75,100,0.20108310804810617,0.2870835055920285,0.12831661920442575,0.017503523482727965,0.05339062399069997,0.009628603385984265
0.3,9,0,0.8,1,0.5,100,0.20338030485313818,0.28674378472025774,0.13383002161223384,0.013688426176246075,0.0520726285305665,0.005466460150032427
0.3,9,0,0.8,1,0.75,100,0.1995620322332388,0.29311930541757064,0.1268472071342101,0.010580457167856647,0.07551605261382723,0.005605070764990484
0.3,9,0,0.8,5,0.5,100,0.2112591338971472,0.2539605381810448,0.139622936444095,0.014743096817966652,0.05364670664970843,0.008898296404595375
0.3,9,0,0.8,5,0.75,100,0.1975439482138616,0.3168136819639511,0.12787414666679175,0.01491228413179964,0.05438547320328052,0.006501133777387191
0.3,9,0.1,0.5,1,0.5,100,0.20051942695446898,0.2883735489985137,0.13032333250067193,0.016465439818270183,0.05000447991309781,0.008404969914408613
0.3,9,0.1,0.5,1,0.75,100,0.1954771834614698,0.31153458264277334,0.12449856579316242,0.012255302987253634,0.07608853898074631,0.006814483466444191
0.3,9,0.1,0.5,5,0.5,100,0.204183297913594,0.27261782159883674,0.13234720725217994,0.014756947093842671,0.06006928513903054,0.008608448249677374
0.3,9,0.1,0.5,5,0.75,100,0.1955481864785068,0.3103160384987523,0.12408818618053925,0.013573538276627755,0.05081586523160399,0.006980077261706876
0.3,9,0.1,0.8,1,0.5,100,0.20060104215288482,0.29306798487747726,0.1303393943281476,0.012409728441787246,0.06159168735588555,0.005733746401082524
0.3,9,0.1,0.8,1,0.75,100,0.19047097173745672,0.34564206508376205,0.12197276303069614,0.01165028652661168,0.06926854057525214,0.005616832856830698
0.3,9,0.1,0.8,5,0.5,100,0.20051454533362734,0.2972217926048843,0.13269018082698938,0.014094478650708625,0.07412559458625964,0.010376802983645054
0.3,9,0.1,0.8,5,0.75,100,0.19053965778965634,0.3450297341847476,0.12196090219988673,0.015410948853546005,0.053482086225767125,0.007378511684180309
0.01,3,0,0.5,1,0.5,150,0.22643897348625225,0.36980767141405885,0.15907131818002662,0.018443409967685755,0.03742991860046072,0.006040073637048712
0.01,3,0,0.5,1,0.75,150,0.22511967095955382,0.37307632816800235,0.1581796637103404,0.017824061930881752,0.04088357875508709,0.005631355813832399
0.01,3,0,0.5,5,0.5,150,0.226233480081489,0.3720495761592885,0.15877953586853233,0.018914318002275495,0.04110498377279732,0.006251196282347908
0.01,3,0,0.5,5,0.75,150,0.22471698554426492,0.37871884944374684,0.15804128946637525,0.018820580753471212,0.03903768344257159,0.0060763280827943215
0.01,3,0,0.8,1,0.5,150,0.22285464525728185,0.39804352114385266,0.15707589258673266,0.0179843480228658,0.0342837537979422,0.006003158317055113
0.01,3,0,0.8,1,0.75,150,0.22121027162410092,0.4032374890358311,0.15657468680098488,0.01767010623579969,0.042501253063074236,0.006004522018995014
0.01,3,0,0.8,5,0.5,150,0.2234017884208592,0.3941473075635299,0.15723523046496388,0.01797630212605243,0.033365986671644136,0.0059855488978600244
0.01,3,0,0.8,5,0.75,150,0.2210568657580266,0.4049265393270144,0.15641031927899524,0.017347426590338635,0.0394045449862812,0.005343795377219435
0.01,3,0.1,0.5,1,0.5,150,0.22589965382458801,0.3757809461144323,0.15864760288111765,0.018494678106294002,0.042649001439314646,0.006170505091894438
0.01,3,0.1,0.5,1,0.75,150,0.22498316064964424,0.37542664391617847,0.15797313463366913,0.018668193503523705,0.03655266618884705,0.005844995322496967
0.01,3,0.1,0.5,5,0.5,150,0.22595849750426494,0.37081340668390117,0.1587155698034001,0.018469558783971315,0.039478329702927056,0.0059870127455305825
0.01,3,0.1,0.5,5,0.75,150,0.22428816239142363,0.38081781013149496,0.15791096588308778,0.018297599491430536,0.035077966927398285,0.0057794224602269444
0.01,3,0.1,0.8,1,0.5,150,0.22269844526326052,0.399361909686622,0.15697411078746035,0.017398693706678795,0.040977840695844356,0.0059813849899263425
0.01,3,0.1,0.8,1,0.75,150,0.22090057740948085,0.40607163827341636,0.15664291482132894,0.017293357712980226,0.04180186746944248,0.005912890072345482
0.01,3,0.1,0.8,5,0.5,150,0.2235202100468228,0.38899772659665127,0.15747503238330424,0.018137339114158026,0.035833514591245584,0.0060526943228447275
0.01,3,0.1,0.8,5,0.75,150,0.22122435082036748,0.400900327201682,0.15647822647443052,0.017411836548405408,0.03780374674745968,0.005525458487956416
0.1,3,0,0.5,1,0.5,150,0.19039115303729567,0.336907040232421,0.12101809504101557,0.01292333277721838,0.0751637138240397,0.006766170658635266
0.1,3,0,0.5,1,0.75,150,0.18590272523299825,0.36401743794210467,0.11620257876811106,0.014228830197311382,0.0580139401754178,0.0069906617914540755
0.1,3,0,0.5,5,0.5,150,0.19167739434310635,0.33136756138599804,0.12209388966798201,0.016869827133375606,0.07484308058341334,0.006602736690813638
0.1,3,0,0.5,5,0.75,150,0.186645719753546,0.362873907880796,0.11746545180210458,0.014154390086340151,0.07092989494164084,0.006080660169886847
0.1,3,0,0.8,1,0.5,150,0.18482406499760684,0.37552292314955266,0.11783571932449236,0.013250127218690103,0.07041731159832917,0.006921709443575902
0.1,3,0,0.8,1,0.75,150,0.18513286165660678,0.3730495041847319,0.1170254842436026,0.015076938401525077,0.06040394231951026,0.007143331973012379
0.1,3,0,0.8,5,0.5,150,0.19071119037129133,0.34060976209461186,0.1212058343571623,0.01581883361446376,0.05497599934305996,0.005878956697449775
0.1,3,0,0.8,5,0.75,150,0.18633070879269995,0.366430876890097,0.1176231975222077,0.016408399180664727,0.05450081746575463,0.007317546700421436
0.1,3,0.1,0.5,1,0.5,150,0.18699560905586166,0.358097264352991,0.11873802474487065,0.013385862722623933,0.05065021290622129,0.0065401684637158295
0.1,3,0.1,0.5,1,0.75,150,0.18699110077159276,0.35649628082939777,0.11712530979183616,0.013054928527569456,0.0730115647348034,0.0067463476480337115
0.1,3,0.1,0.5,5,0.5,150,0.1912323302137328,0.3329372824587232,0.12176635476622147,0.0151498797563744,0.06177829687948549,0.0075831627938434155
0.1,3,0.1,0.5,5,0.75,150,0.1873169481530018,0.35621597701739666,0.11761549515684351,0.015227677709519279,0.0598699232496195,0.007182382634960514
0.1,3,0.1,0.8,1,0.5,150,0.1852664960222331,0.3686715223929041,0.1172961997344376,0.015928819809555718,0.06824144096261162,0.006633712173572695
0.1,3,0.1,0.8,1,0.75,150,0.18327635096432,0.38160587210792585,0.11551418223813578,0.014005426879699703,0.06858299673157375,0.007104169355722668
0.1,3,0.1,0.8,5,0.5,150,0.18802950332056684,0.35467357548528333,0.11935017783108641,0.01908703834624413,0.06195156509924566,0.00811058768609212
0.1,3,0.1,0.8,5,0.75,150,0.18397562095934727,0.37900323960679694,0.11493399419016812,0.015055010863683093,0.057188446854996,0.006424519597243705
0.3,3,0,0.5,1,0.5,150,0.2093097934467188,0.26448961197957266,0.13796938174989448,0.013987859676485468,0.07500842454388912,0.007345055051850362
0.3,3,0,0.5,1,0.75,150,0.2021898087415791,0.28554247516757453,0.1280690112680173,0.018892197895653717,0.07430695899212192,0.01010791865203432
0.3,3,0,0.5,5,0.5,150,0.2091779390129876,0.26267025507794817,0.1373813437922653,0.014155696576822738,0.045089815021954964,0.006254570125481845
0.3,3,0,0.5,5,0.75,150,0.2040494004761032,0.2801579806774829,0.1303737677727149,0.019051589041851204,0.07267082414461883,0.008258026368725857
0.3,3,0,0.8,1,0.5,150,0.20702874714842448,0.2786335424947547,0.13715903872426874,0.012344471994615486,0.0724392507982255,0.007277346126073872
0.3,3,0,0.8,1,0.75,150,0.1991069661601174,0.3062157655832384,0.12804540504711093,0.0164949556852622,0.05179248518406509,0.008803504739040634
0.3,3,0,0.8,5,0.5,150,0.21208054638686533,0.24654561271471165,0.13650628405130782,0.015979908550540933,0.06120770987399339,0.00587859208367993
