BankType,.model,.model_spec,sigma2,log_lik,AIC,AICc,BIC,ar_roots,ma_roots
LargeCreditCardBank,arima,"<ARIMA(1,0,1)(0,0,2)[4] w/ mean>",0.05481136709038692,2.3602629928834773,7.279474014233045,9.066708056786236,19.213378293618693,,
LargeCreditCardBank,rrsfs1,"<LM w/ ARIMA(1,0,1)(2,0,0)[4] errors>",0.05644092004629243,2.116237654598052,9.767524690803896,12.202307299499548,23.690413016753816,,
LargeCreditCardBank,rrsfs2,"<LM w/ ARIMA(2,0,1)(2,0,1)[4] errors>",0.04609751134605832,8.057187744982855,1.8856245100342903,5.976533600943381,19.786480929112763,,
LargeCreditCardBank,rrsfs3,"<LM w/ ARIMA(2,0,1)(1,0,0)[4] errors>",0.04556948199858773,8.32180451094544,-0.6436090218908816,2.5563909781091185,15.268263350623315,,
LargeCreditCardBank,rrsfs4,"<LM w/ ARIMA(2,0,1)(2,0,0)[4] errors>",0.037937178428911644,12.144161122656087,-4.288322245312173,0.8279568244552689,15.601518220330572,,
LargeCreditCardBank,rrsfs5,"<LM w/ ARIMA(2,0,1)(2,0,0)[4] errors>",0.03803303335166198,12.407652088423674,-2.8153041768473486,3.470410108866937,19.06352033535967,,
