.id,UBPRE524.diff.observed,new_data,forecast
1,0.06999999999999995,,
2,-0.04000000000000003,,
3,-0.05999999999999994,,
4,0.11,,
5,0.02000000000000001,,
6,-0.01,,
7,-0.04000000000000003,,
8,0.07000000000000006,,
9,-0.01,,
10,-0.03000000000000002,,
11,-0.23,,
12,0.15000000000000002,,
13,0.08999999999999997,,
14,-0.23,,
15,-0.18000000000000005,,
16,0.04000000000000003,,
17,0,,
18,0.01,,
19,-0.03000000000000002,,
20,0.14,,
21,0.08999999999999997,,
22,0.07000000000000006,,
23,0.02999999999999991,,
