BankType,.model,.model_spec,sigma2,log_lik,AIC,AICc,BIC,ar_roots,ma_roots
LargeBank,unrate1,"<LM w/ ARIMA(0,2,1)(1,0,1)[4] errors>",0.01077678311221217,44.55294489739464,-79.10588979478928,-77.80154196870232,-69.34967120188215,,
LargeBank,unrate2,"<LM w/ ARIMA(0,2,1)(1,0,1)[4] errors>",0.009707125386092315,47.003157412864894,-84.00631482572979,-82.70196699964283,-74.25009623282266,,
LargeBank,unrate3,"<LM w/ ARIMA(0,2,1)(1,0,1)[4] errors>",0.009582031673893493,47.74905758419533,-83.49811516839065,-81.631448501724,-71.79065285690208,,
LargeBank,unrate4,"<LM w/ ARIMA(0,2,1)(1,0,0)[4] errors>",0.009804796581460126,47.85713553008817,-83.71427106017634,-81.84760439350968,-72.00680874868777,,
LargeBank,unrate5,"<LM w/ ARIMA(0,2,1)(1,0,0)[4] errors>",0.009924663213907442,48.04273521252243,-82.08547042504486,-79.54001587959031,-68.42676439497487,,
