Quarter,IDRSSD,BankName,BankType,UBPR3815.Value,UBPRB538.Value,UBPRE263.Value,UBPRE425.Value,UBPRE524.Value,UBPR3815.diff,UBPRB538.diff,UBPRE263.diff,UBPRE425.diff,UBPRE524.diff,UBPR3815.diff.lag1,UBPRB538.diff.lag1,UBPRE263.diff.lag1,UBPRE425.diff.lag1,UBPRE524.diff.lag1,UBPR3815.diff.lag2,UBPRB538.diff.lag2,UBPRE263.diff.lag2,UBPRE425.diff.lag2,UBPRE524.diff.lag2,UBPR3815.diff.lag3,UBPRB538.diff.lag3,UBPRE263.diff.lag3,UBPRE425.diff.lag3,UBPRE524.diff.lag3,UBPR3815.diff.lag4,UBPRB538.diff.lag4,UBPRE263.diff.lag4,UBPRE425.diff.lag4,UBPRE524.diff.lag4,UBPRE524.group.diff,UBPRE524.group.diff.lag1,UBPRE524.group.diff.lag2,UBPRE524.group.diff.lag3,UBPRE524.group.diff.lag4,UNRATE.raw,PSAVERT.raw,CSCICP03USM665S.raw,CDSP.raw,TDSP.raw,PSAVE.raw,B069RC1.Pop.CPI.raw,PCEDG.Pop.CPI.raw,PCE.Pop.CPI.raw,RRSFS.Pop.raw,A229RC0.CPI.raw,UNRATE.pct_change,PSAVERT.pct_change,CSCICP03USM665S.pct_change,CDSP.pct_change,TDSP.pct_change,PSAVE.pct_change,B069RC1.Pop.CPI.pct_change,PCEDG.Pop.CPI.pct_change,PCE.Pop.CPI.pct_change,RRSFS.Pop.pct_change,A229RC0.CPI.pct_change,UNRATE.pct_change.lag1,PSAVERT.pct_change.lag1,CSCICP03USM665S.pct_change.lag1,CDSP.pct_change.lag1,TDSP.pct_change.lag1,PSAVE.pct_change.lag1,B069RC1.Pop.CPI.pct_change.lag1,PCEDG.Pop.CPI.pct_change.lag1,PCE.Pop.CPI.pct_change.lag1,RRSFS.Pop.pct_change.lag1,A229RC0.CPI.pct_change.lag1,UNRATE.pct_change.lag2,PSAVERT.pct_change.lag2,CSCICP03USM665S.pct_change.lag2,CDSP.pct_change.lag2,TDSP.pct_change.lag2,PSAVE.pct_change.lag2,B069RC1.Pop.CPI.pct_change.lag2,PCEDG.Pop.CPI.pct_change.lag2,PCE.Pop.CPI.pct_change.lag2,RRSFS.Pop.pct_change.lag2,A229RC0.CPI.pct_change.lag2,UNRATE.pct_change.lag3,PSAVERT.pct_change.lag3,CSCICP03USM665S.pct_change.lag3,CDSP.pct_change.lag3,TDSP.pct_change.lag3,PSAVE.pct_change.lag3,B069RC1.Pop.CPI.pct_change.lag3,PCEDG.Pop.CPI.pct_change.lag3,PCE.Pop.CPI.pct_change.lag3,RRSFS.Pop.pct_change.lag3,A229RC0.CPI.pct_change.lag3,UNRATE.pct_change.lag4,PSAVERT.pct_change.lag4,CSCICP03USM665S.pct_change.lag4,CDSP.pct_change.lag4,TDSP.pct_change.lag4,PSAVE.pct_change.lag4,B069RC1.Pop.CPI.pct_change.lag4,PCEDG.Pop.CPI.pct_change.lag4,PCE.Pop.CPI.pct_change.lag4,RRSFS.Pop.pct_change.lag4,A229RC0.CPI.pct_change.lag4
2022 Q2,75633,BMO HARRIS BANK NATIONAL ASSOCIATION (75633),LargeBank,4152257,413856,2.54,0.44,0.73,69039,27115,0.08999999999999986,0,-0.08999999999999997,78881,-7792,0.050000000000000266,0,-0.13,38699,24494,0.009999999999999787,0,0.05999999999999994,5616,-2485,-0.08999999999999986,0,0.09999999999999998,-399196,16032,-0.26000000000000023,0.010000000000000009,-0.27,-0.03095238095238096,0.03333333333333335,0.04809523809523808,0.07666666666666669,-0.1242857142857143,3.6333333333333333,2.966666666666667,96.61950875912666,5.828418,9.785051,552.414,7.574562836196228e-6,5.511056730148965e-5,4.52059812242762e-4,0.6968319189618133,480.2769031756878,-0.04385964912280698,-0.23275862068965505,-0.008389307740935319,0.00756448952920317,0.006254168708815535,-0.21504115814018923,0.041968325174229826,-0.017123550782403362,0.004021972524810961,0.009126094883501941,-0.004477375190017449,-0.08799999999999991,-0.3862433862433863,-0.006405457152871685,0.029626140976473956,0.0245749838820869,-0.3889152764017196,-0.02200442846615304,0.005158867128706979,-5.149864284416471e-4,0.007624892339523511,-0.026024903742307696,-0.1776315789473685,-0.2529644268774704,-0.0071184822573571995,0.016049277778882997,0.013897163553558791,-0.25802432149472504,-0.03226072098398007,0.03145421327989727,0.009034634276441784,0.007172077654477213,-0.015312520403137514,-0.14606741573033716,-0.1812297734627832,-0.010858152488042045,0.031579045558001576,0.025392782851302892,-0.1781689044581805,-0.00928259485894101,-0.055713155019971504,0.0060173944380190695,-0.019740198515865344,-0.014329116835233673,-0.048128342245989275,-0.4690721649484536,0.0041965567182511545,0.10653763873265702,0.09840077119511173,-0.5144562674162023,0.05628007724081205,0.05329339809210626,0.03192396136901922,0.04813238895866448,-0.07774785276750508
2022 Q3,75633,BMO HARRIS BANK NATIONAL ASSOCIATION (75633),LargeBank,4324088,426816,2.62,0.44,0.83,171831,12960,0.08000000000000007,0,0.09999999999999998,69039,27115,0.08999999999999986,0,-0.08999999999999997,78881,-7792,0.050000000000000266,0,-0.13,38699,24494,0.009999999999999787,0,0.05999999999999994,5616,-2485,-0.08999999999999986,0,0.09999999999999998,0.16454545454545455,-0.03095238095238096,0.03333333333333335,0.04809523809523808,0.07666666666666669,3.533333333333333,3.2333333333333334,96.43865380648806,5.834884,9.82833,612.615,8.774846942339834e-6,5.492566928701657e-5,4.5322251526447673e-4,0.6875472531406662,483.91509739515055,-0.02752293577981654,0.08988764044943817,-0.001871826455767546,0.001109391948209555,0.004422971326363048,0.10897804907189178,0.15846249243690505,-0.0033550374007506323,0.0025720114688945685,-0.01332411097783807,0.007575201296182059,-0.04385964912280698,-0.23275862068965505,-0.008389307740935319,0.00756448952920317,0.006254168708815535,-0.21504115814018923,0.041968325174229826,-0.017123550782403362,0.004021972524810961,0.009126094883501941,-0.004477375190017449,-0.08799999999999991,-0.3862433862433863,-0.006405457152871685,0.029626140976473956,0.0245749838820869,-0.3889152764017196,-0.02200442846615304,0.005158867128706979,-5.149864284416471e-4,0.007624892339523511,-0.026024903742307696,-0.1776315789473685,-0.2529644268774704,-0.0071184822573571995,0.016049277778882997,0.013897163553558791,-0.25802432149472504,-0.03226072098398007,0.03145421327989727,0.009034634276441784,0.007172077654477213,-0.015312520403137514,-0.14606741573033716,-0.1812297734627832,-0.010858152488042045,0.031579045558001576,0.025392782851302892,-0.1781689044581805,-0.00928259485894101,-0.055713155019971504,0.0060173944380190695,-0.019740198515865344,-0.014329116835233673
2022 Q4,75633,BMO HARRIS BANK NATIONAL ASSOCIATION (75633),LargeBank,4467563,457703,2.52,0.44,1,143475,30887,-0.10000000000000009,0,0.17000000000000004,171831,12960,0.08000000000000007,0,0.09999999999999998,69039,27115,0.08999999999999986,0,-0.08999999999999997,78881,-7792,0.050000000000000266,0,-0.13,38699,24494,0.009999999999999787,0,0.05999999999999994,0.0740909090909091,0.16454545454545455,-0.03095238095238096,0.03333333333333335,0.04809523809523808,3.566666666666667,3.2333333333333334,96.89671904887827,5.876824,9.891317,622.428,1.0014142492541368e-5,5.394347202908551e-5,4.53960086040024e-4,0.6815094446197979,485.9150304355386,0.009433962264151037,0,0.00474980958682138,0.0071878035621617,0.006408718469974193,0.016018216987830836,0.14123272557858108,-0.01788229930888126,0.001627392176482814,-0.008781663359555365,0.0041328180318270956,-0.02752293577981654,0.08988764044943817,-0.001871826455767546,0.001109391948209555,0.004422971326363048,0.10897804907189178,0.15846249243690505,-0.0033550374007506323,0.0025720114688945685,-0.01332411097783807,0.007575201296182059,-0.04385964912280698,-0.23275862068965505,-0.008389307740935319,0.00756448952920317,0.006254168708815535,-0.21504115814018923,0.041968325174229826,-0.017123550782403362,0.004021972524810961,0.009126094883501941,-0.004477375190017449,-0.08799999999999991,-0.3862433862433863,-0.006405457152871685,0.029626140976473956,0.0245749838820869,-0.3889152764017196,-0.02200442846615304,0.005158867128706979,-5.149864284416471e-4,0.007624892339523511,-0.026024903742307696,-0.1776315789473685,-0.2529644268774704,-0.0071184822573571995,0.016049277778882997,0.013897163553558791,-0.25802432149472504,-0.03226072098398007,0.03145421327989727,0.009034634276441784,0.007172077654477213,-0.015312520403137514
2023 Q1,75633,BMO HARRIS BANK NATIONAL ASSOCIATION (75633),LargeBank,7787909,935690,2.93,0.59,1.19,3320346,477987,0.41000000000000014,0.14999999999999997,0.18999999999999995,143475,30887,-0.10000000000000009,0,0.17000000000000004,171831,12960,0.08000000000000007,0,0.09999999999999998,69039,27115,0.08999999999999986,0,-0.08999999999999997,78881,-7792,0.050000000000000266,0,-0.13,0.020909090909090905,0.0740909090909091,0.16454545454545455,-0.03095238095238096,0.03333333333333335,3.5,4.766666666666667,97.38444291504173,5.770138,9.713434,948.202,1.0518162117099169e-5,5.499037411921515e-5,4.577183771276742e-4,0.6818649573209626,498.06557263420956,-0.018691588785046787,0.4742268041237113,0.005033440460635594,-0.01815368300973448,-0.01798375282078224,0.5233922638441716,0.05033078218461544,0.01940739167781343,0.00827890205157565,5.216548412811416e-4,0.025005487456891604,0.009433962264151037,0,0.00474980958682138,0.0071878035621617,0.006408718469974193,0.016018216987830836,0.14123272557858108,-0.01788229930888126,0.001627392176482814,-0.008781663359555365,0.0041328180318270956,-0.02752293577981654,0.08988764044943817,-0.001871826455767546,0.001109391948209555,0.004422971326363048,0.10897804907189178,0.15846249243690505,-0.0033550374007506323,0.0025720114688945685,-0.01332411097783807,0.007575201296182059,-0.04385964912280698,-0.23275862068965505,-0.008389307740935319,0.00756448952920317,0.006254168708815535,-0.21504115814018923,0.041968325174229826,-0.017123550782403362,0.004021972524810961,0.009126094883501941,-0.004477375190017449,-0.08799999999999991,-0.3862433862433863,-0.006405457152871685,0.029626140976473956,0.0245749838820869,-0.3889152764017196,-0.02200442846615304,0.005158867128706979,-5.149864284416471e-4,0.007624892339523511,-0.026024903742307696
2023 Q2,75633,BMO HARRIS BANK NATIONAL ASSOCIATION (75633),LargeBank,7878848,998395,2.99,0.61,1.3,90939,62705,0.06000000000000005,0.020000000000000018,0.1100000000000001,3320346,477987,0.41000000000000014,0.14999999999999997,0.18999999999999995,143475,30887,-0.10000000000000009,0,0.17000000000000004,171831,12960,0.08000000000000007,0,0.09999999999999998,69039,27115,0.08999999999999986,0,-0.08999999999999997,0.05454545454545453,0.020909090909090905,0.0740909090909091,0.16454545454545455,-0.03095238095238096,3.566666666666667,5.1,97.35819861877229,5.756895,9.694271,1027.551,1.1806505876723166e-5,5.455680039436337e-5,4.5810328130578017e-4,0.6772490821820476,501.5074147398768,0.01904761904761911,0.06993006993006987,-2.6949167119367216e-4,-0.002295092422399623,-0.0019728347358924695,0.08368364546794874,0.12248753587183851,-0.00788453855418084,8.409192143897413e-4,-0.006769485789460046,0.006910419620982372,-0.018691588785046787,0.4742268041237113,0.005033440460635594,-0.01815368300973448,-0.01798375282078224,0.5233922638441716,0.05033078218461544,0.01940739167781343,0.00827890205157565,5.216548412811416e-4,0.025005487456891604,0.009433962264151037,0,0.00474980958682138,0.0071878035621617,0.006408718469974193,0.016018216987830836,0.14123272557858108,-0.01788229930888126,0.001627392176482814,-0.008781663359555365,0.0041328180318270956,-0.02752293577981654,0.08988764044943817,-0.001871826455767546,0.001109391948209555,0.004422971326363048,0.10897804907189178,0.15846249243690505,-0.0033550374007506323,0.0025720114688945685,-0.01332411097783807,0.007575201296182059,-0.04385964912280698,-0.23275862068965505,-0.008389307740935319,0.00756448952920317,0.006254168708815535,-0.21504115814018923,0.041968325174229826,-0.017123550782403362,0.004021972524810961,0.009126094883501941,-0.004477375190017449
2010 Q1,112837,"CAPITAL ONE, NATIONAL ASSOCIATION (112837)",LargeBank,171396,NA,0.14,NA,NA,18365,NA,0.020000000000000018,NA,NA,-43418,NA,-0.04000000000000001,NA,NA,65042,NA,0.05,NA,NA,9516,NA,0.009999999999999995,NA,NA,-191548,NA,-0.17,NA,NA,-0.35545454545454547,-0.024545454545454506,0.05181818181818176,0.15583333333333335,-0.9233333333333333,9.833333333333334,5.3999999999999995,98.5385568421391,5.298321,11.668216,601.846,8.914973687108165e-6,3.665578135565189e-5,3.626457691058904e-4,0.5196990732253075,398.367991794951,-0.010067114093959696,0.012499999999999956,0.0032364227042458132,-0.02175223138866209,-0.024238543001366,0.024150265292161726,-0.019292419511488218,9.12251036177752e-4,0.0037802742821325865,0.010709878205609133,0.003984701560194296,0.0311418685121108,0.045751633986927935,0.0023493396752842077,-0.02973234281058599,-0.023984330287605597,0.06357132385811423,-0.012256049274245803,-0.029968357196566292,-0.0034155276307113276,-0.003893156806306504,-8.564162572855385e-4,0.03584229390680991,-0.2499999999999999,0.002847296958690505,-0.009096721878357198,-0.01007497206424052,-0.25651507546816904,-0.011925450199317436,0.03115666370526785,0.004399216297422516,0.009105371283714825,-0.014391039483103005,0.12500000000000022,0.1929824561403508,0.009135352537235105,-0.028927987555600942,-0.025818780368854575,0.20563361545212805,-0.010785373922063187,-0.01570128501685686,-0.006962759860546734,-0.004166012721011817,0.004635555585197647,0.203883495145631,0.023952095808383308,-3.444687463045387e-4,-0.009620798433739306,-0.008138731298515195,0.016423529178972007,-0.008652915582546364,0.0012935684648169312,-0.004546456315385799,-0.016671333266084904,-0.0028049914848857363
2010 Q2,112837,"CAPITAL ONE, NATIONAL ASSOCIATION (112837)",LargeBank,174324,NA,0.14,NA,NA,2928,NA,0,NA,NA,18365,NA,0.020000000000000018,NA,NA,-43418,NA,-0.04000000000000001,NA,NA,65042,NA,0.05,NA,NA,9516,NA,0.009999999999999995,NA,NA,-0.16500000000000004,-0.35545454545454547,-0.024545454545454506,0.05181818181818176,0.15583333333333335,9.633333333333333,6.2,98.5019542973571,5.130423,11.329983,702.739,8.742382837202898e-6,3.7347451881480294e-5,3.6520258854994686e-4,0.5278746247005407,404.22210550921506,-0.020338983050847564,0.1481481481481483,-3.714540374346803e-4,-0.031688906731018984,-0.028987550453299708,0.16763922996912836,-0.01935965892471988,0.018869343395451956,0.007050459875377429,0.01573131817321676,0.014695241171076002,-0.010067114093959696,0.012499999999999956,0.0032364227042458132,-0.02175223138866209,-0.024238543001366,0.024150265292161726,-0.019292419511488218,9.12251036177752e-4,0.0037802742821325865,0.010709878205609133,0.003984701560194296,0.0311418685121108,0.045751633986927935,0.0023493396752842077,-0.02973234281058599,-0.023984330287605597,0.06357132385811423,-0.012256049274245803,-0.029968357196566292,-0.0034155276307113276,-0.003893156806306504,-8.564162572855385e-4,0.03584229390680991,-0.2499999999999999,0.002847296958690505,-0.009096721878357198,-0.01007497206424052,-0.25651507546816904,-0.011925450199317436,0.03115666370526785,0.004399216297422516,0.009105371283714825,-0.014391039483103005,0.12500000000000022,0.1929824561403508,0.009135352537235105,-0.028927987555600942,-0.025818780368854575,0.20563361545212805,-0.010785373922063187,-0.01570128501685686,-0.006962759860546734,-0.004166012721011817,0.004635555585197647
2010 Q3,112837,"CAPITAL ONE, NATIONAL ASSOCIATION (112837)",LargeBank,4232496,NA,3.38,NA,NA,4058172,NA,3.2399999999999998,NA,NA,2928,NA,0,NA,NA,18365,NA,0.020000000000000018,NA,NA,-43418,NA,-0.04000000000000001,NA,NA,65042,NA,0.05,NA,NA,0.006666666666666747,-0.16500000000000004,-0.35545454545454547,-0.024545454545454506,0.05181818181818176,9.466666666666667,6.133333333333333,98.02176425030157,5.037316,11.139013,696.731,8.544446192448374e-6,3.749905538107934e-5,0.00036702528582693655,0.527895234632557,405.5517174633629,-0.017301038062283676,-0.010752688172043116,-0.0048749291369989955,-0.01814801625519001,-0.01685527683492553,-0.008549404544219173,-0.0226410405996191,0.004059272907831899,0.004990921023388101,3.9043233093558166e-5,0.0032893103470253205,-0.020338983050847564,0.1481481481481483,-3.714540374346803e-4,-0.031688906731018984,-0.028987550453299708,0.16763922996912836,-0.01935965892471988,0.018869343395451956,0.007050459875377429,0.01573131817321676,0.014695241171076002,-0.010067114093959696,0.012499999999999956,0.0032364227042458132,-0.02175223138866209,-0.024238543001366,0.024150265292161726,-0.019292419511488218,9.12251036177752e-4,0.0037802742821325865,0.010709878205609133,0.003984701560194296,0.0311418685121108,0.045751633986927935,0.0023493396752842077,-0.02973234281058599,-0.023984330287605597,0.06357132385811423,-0.012256049274245803,-0.029968357196566292,-0.0034155276307113276,-0.003893156806306504,-8.564162572855385e-4,0.03584229390680991,-0.2499999999999999,0.002847296958690505,-0.009096721878357198,-0.01007497206424052,-0.25651507546816904,-0.011925450199317436,0.03115666370526785,0.004399216297422516,0.009105371283714825,-0.014391039483103005
2010 Q4,112837,"CAPITAL ONE, NATIONAL ASSOCIATION (112837)",LargeBank,4347374,NA,3.43,NA,NA,114878,NA,0.050000000000000266,NA,NA,4058172,NA,3.2399999999999998,NA,NA,2928,NA,0,NA,NA,18365,NA,0.020000000000000018,NA,NA,-43418,NA,-0.04000000000000001,NA,NA,-0.4,0.006666666666666747,-0.16500000000000004,-0.35545454545454547,-0.024545454545454506,9.5,5.966666666666667,98.28312542504547,5.034306,10.990559,684.383,8.366873310512614e-6,3.8100140615447886e-5,3.6848058383338937e-4,0.536850339199672,406.208190772447,0.003521126760563368,-0.027173913043478166,0.002666358606610088,-5.97540436216377e-4,-0.013327392651395683,-0.017722765314016394,-0.02078225761345416,0.016029343359721785,0.003965116471945323,0.01696379125935495,0.0016187166292629769,-0.017301038062283676,-0.010752688172043116,-0.0048749291369989955,-0.01814801625519001,-0.01685527683492553,-0.008549404544219173,-0.0226410405996191,0.004059272907831899,0.004990921023388101,3.9043233093558166e-5,0.0032893103470253205,-0.020338983050847564,0.1481481481481483,-3.714540374346803e-4,-0.031688906731018984,-0.028987550453299708,0.16763922996912836,-0.01935965892471988,0.018869343395451956,0.007050459875377429,0.01573131817321676,0.014695241171076002,-0.010067114093959696,0.012499999999999956,0.0032364227042458132,-0.02175223138866209,-0.024238543001366,0.024150265292161726,-0.019292419511488218,9.12251036177752e-4,0.0037802742821325865,0.010709878205609133,0.003984701560194296,0.0311418685121108,0.045751633986927935,0.0023493396752842077,-0.02973234281058599,-0.023984330287605597,0.06357132385811423,-0.012256049274245803,-0.029968357196566292,-0.0034155276307113276,-0.003893156806306504,-8.564162572855385e-4
2011 Q1,112837,"CAPITAL ONE, NATIONAL ASSOCIATION (112837)",LargeBank,4444599,688063,3.45,1.01,1.8,97225,NA,0.020000000000000018,NA,NA,114878,NA,0.050000000000000266,NA,NA,4058172,NA,3.2399999999999998,NA,NA,2928,NA,0,NA,NA,18365,NA,0.020000000000000018,NA,NA,0.08249999999999999,-0.4,0.006666666666666747,-0.16500000000000004,-0.35545454545454547,9.033333333333333,6.6,98.52999291017063,5.070338,10.795679,773.709,8.114503258884304e-6,3.804585350510368e-5,3.6922803716133026e-4,0.5424815711817226,409.56483393866733,-0.049122807017543874,0.10614525139664796,0.002511799294716524,0.007157292385484637,-0.017731582169751285,0.13052048341352707,-0.030163006210601823,-0.0014248532805202403,0.0020284741197621695,0.01048938888712555,0.008263356678843295,0.003521126760563368,-0.027173913043478166,0.002666358606610088,-5.97540436216377e-4,-0.013327392651395683,-0.017722765314016394,-0.02078225761345416,0.016029343359721785,0.003965116471945323,0.01696379125935495,0.0016187166292629769,-0.017301038062283676,-0.010752688172043116,-0.0048749291369989955,-0.01814801625519001,-0.01685527683492553,-0.008549404544219173,-0.0226410405996191,0.004059272907831899,0.004990921023388101,3.9043233093558166e-5,0.0032893103470253205,-0.020338983050847564,0.1481481481481483,-3.714540374346803e-4,-0.031688906731018984,-0.028987550453299708,0.16763922996912836,-0.01935965892471988,0.018869343395451956,0.007050459875377429,0.01573131817321676,0.014695241171076002,-0.010067114093959696,0.012499999999999956,0.0032364227042458132,-0.02175223138866209,-0.024238543001366,0.024150265292161726,-0.019292419511488218,9.12251036177752e-4,0.0037802742821325865,0.010709878205609133,0.003984701560194296
2011 Q2,112837,"CAPITAL ONE, NATIONAL ASSOCIATION (112837)",LargeBank,35104488,4423197,27.5,2.74,2.07,30659889,3735134,24.05,1.7300000000000002,0.2699999999999998,97225,NA,0.020000000000000018,NA,NA,114878,NA,0.050000000000000266,NA,NA,4058172,NA,3.2399999999999998,NA,NA,2928,NA,0,NA,NA,-0.12692307692307692,0.08249999999999999,-0.4,0.006666666666666747,-0.16500000000000004,9.066666666666666,6.366666666666666,98.18068622851906,5.053158,10.709228,749.284,7.984130797119599e-6,3.743382125545149e-5,3.689420719384025e-4,0.5441554614894765,408.0133505085806,0.0036900369003689906,-0.035353535353535366,-0.003545181231972996,-0.0033883342688396222,-0.00800792613415055,-0.03156871640371245,-0.016066597991930637,-0.0160867004749964,-7.744948761917219e-4,0.0030856169069624724,-0.0037881265712356002,-0.049122807017543874,0.10614525139664796,0.002511799294716524,0.007157292385484637,-0.017731582169751285,0.13052048341352707,-0.030163006210601823,-0.0014248532805202403,0.0020284741197621695,0.01048938888712555,0.008263356678843295,0.003521126760563368,-0.027173913043478166,0.002666358606610088,-5.97540436216377e-4,-0.013327392651395683,-0.017722765314016394,-0.02078225761345416,0.016029343359721785,0.003965116471945323,0.01696379125935495,0.0016187166292629769,-0.017301038062283676,-0.010752688172043116,-0.0048749291369989955,-0.01814801625519001,-0.01685527683492553,-0.008549404544219173,-0.0226410405996191,0.004059272907831899,0.004990921023388101,3.9043233093558166e-5,0.0032893103470253205,-0.020338983050847564,0.1481481481481483,-3.714540374346803e-4,-0.031688906731018984,-0.028987550453299708,0.16763922996912836,-0.01935965892471988,0.018869343395451956,0.007050459875377429,0.01573131817321676,0.014695241171076002
2011 Q3,112837,"CAPITAL ONE, NATIONAL ASSOCIATION (112837)",LargeBank,35730447,4467336,27.59,3.59,2.35,625959,44139,0.08999999999999986,0.8499999999999996,0.28000000000000025,30659889,3735134,24.05,1.7300000000000002,0.2699999999999998,97225,NA,0.020000000000000018,NA,NA,114878,NA,0.050000000000000266,NA,NA,4058172,NA,3.2399999999999998,NA,NA,-0.0753846153846154,-0.12692307692307692,0.08249999999999999,-0.4,0.006666666666666747,9,6.6000000000000005,97.0454297961183,5.019475,10.589658,785.916,7.854666826719579e-6,3.74504267209888e-5,3.6927784218039676e-4,0.5444508118117266,409.31747811027356,-0.007352941176470562,0.036649214659686014,-0.011562930307478356,-0.0066657325973183326,-0.011165137206902263,0.04888933968962378,-0.01621516151097195,4.4359525638583294e-4,9.100893271134957e-4,5.427682769951485e-4,0.0031962865922583504,0.0036900369003689906,-0.035353535353535366,-0.003545181231972996,-0.0033883342688396222,-0.00800792613415055,-0.03156871640371245,-0.016066597991930637,-0.0160867004749964,-7.744948761917219e-4,0.0030856169069624724,-0.0037881265712356002,-0.049122807017543874,0.10614525139664796,0.002511799294716524,0.007157292385484637,-0.017731582169751285,0.13052048341352707,-0.030163006210601823,-0.0014248532805202403,0.0020284741197621695,0.01048938888712555,0.008263356678843295,0.003521126760563368,-0.027173913043478166,0.002666358606610088,-5.97540436216377e-4,-0.013327392651395683,-0.017722765314016394,-0.02078225761345416,0.016029343359721785,0.003965116471945323,0.01696379125935495,0.0016187166292629769,-0.017301038062283676,-0.010752688172043116,-0.0048749291369989955,-0.01814801625519001,-0.01685527683492553,-0.008549404544219173,-0.0226410405996191,0.004059272907831899,0.004990921023388101,3.9043233093558166e-5,0.0032893103470253205
2011 Q4,112837,"CAPITAL ONE, NATIONAL ASSOCIATION (112837)",LargeBank,34688387,5551547,25.99,4.34,1.87,-1042060,1084211,-1.6000000000000014,0.75,-0.48,625959,44139,0.08999999999999986,0.8499999999999996,0.28000000000000025,30659889,3735134,24.05,1.7300000000000002,0.2699999999999998,97225,NA,0.020000000000000018,NA,NA,114878,NA,0.050000000000000266,NA,NA,-0.1769230769230769,-0.0753846153846154,-0.12692307692307692,0.08249999999999999,-0.4,8.633333333333333,6.633333333333334,97.5437328039863,5.022145,10.471242,796.225,7.786656235879335e-6,3.7989855920122916e-5,3.6914603316831634e-4,0.5495277512956481,409.3841730167755,-0.04074074074074079,0.005050505050505032,0.005134739563881396,5.319281398951429e-4,-0.011182230814252911,0.013117177917232844,-0.008658621981124512,0.014403819832359775,-3.5693723539477836e-4,0.009324881832809433,1.6294175076483905e-4,-0.007352941176470562,0.036649214659686014,-0.011562930307478356,-0.0066657325973183326,-0.011165137206902263,0.04888933968962378,-0.01621516151097195,4.4359525638583294e-4,9.100893271134957e-4,5.427682769951485e-4,0.0031962865922583504,0.0036900369003689906,-0.035353535353535366,-0.003545181231972996,-0.0033883342688396222,-0.00800792613415055,-0.03156871640371245,-0.016066597991930637,-0.0160867004749964,-7.744948761917219e-4,0.0030856169069624724,-0.0037881265712356002,-0.049122807017543874,0.10614525139664796,0.002511799294716524,0.007157292385484637,-0.017731582169751285,0.13052048341352707,-0.030163006210601823,-0.0014248532805202403,0.0020284741197621695,0.01048938888712555,0.008263356678843295,0.003521126760563368,-0.027173913043478166,0.002666358606610088,-5.97540436216377e-4,-0.013327392651395683,-0.017722765314016394,-0.02078225761345416,0.016029343359721785,0.003965116471945323,0.01696379125935495,0.0016187166292629769
2012 Q1,112837,"CAPITAL ONE, NATIONAL ASSOCIATION (112837)",LargeBank,35019256,4720321,26.33,6.56,1.6,330869,-831226,0.33999999999999986,2.2199999999999998,-0.27,-1042060,1084211,-1.6000000000000014,0.75,-0.48,625959,44139,0.08999999999999986,0.8499999999999996,0.28000000000000025,30659889,3735134,24.05,1.7300000000000002,0.2699999999999998,97225,NA,0.020000000000000018,NA,NA,-0.22666666666666668,-0.1769230769230769,-0.0753846153846154,-0.12692307692307692,0.08249999999999999,8.266666666666667,7.433333333333334,98.7333914574534,4.958773,10.2622,909.651,7.734753770803838e-6,3.854304968852971e-5,3.711485161758537e-4,0.5569340784417601,414.93071896356884,-0.042471042471042324,0.12060301507537685,0.012196156731644722,-0.012618512607660712,-0.019963438912022104,0.14245470815410208,-0.006665565231497069,0.014561617963751586,0.005424636397553572,0.013477621700905452,0.013548510940031044,-0.04074074074074079,0.005050505050505032,0.005134739563881396,5.319281398951429e-4,-0.011182230814252911,0.013117177917232844,-0.008658621981124512,0.014403819832359775,-3.5693723539477836e-4,0.009324881832809433,1.6294175076483905e-4,-0.007352941176470562,0.036649214659686014,-0.011562930307478356,-0.0066657325973183326,-0.011165137206902263,0.04888933968962378,-0.01621516151097195,4.4359525638583294e-4,9.100893271134957e-4,5.427682769951485e-4,0.0031962865922583504,0.0036900369003689906,-0.035353535353535366,-0.003545181231972996,-0.0033883342688396222,-0.00800792613415055,-0.03156871640371245,-0.016066597991930637,-0.0160867004749964,-7.744948761917219e-4,0.0030856169069624724,-0.0037881265712356002,-0.049122807017543874,0.10614525139664796,0.002511799294716524,0.007157292385484637,-0.017731582169751285,0.13052048341352707,-0.030163006210601823,-0.0014248532805202403,0.0020284741197621695,0.01048938888712555,0.008263356678843295
